rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
3.0,Did not work,The nails did not stick to my daughter's nails.,[],B0811W2VTR,B0811W2VTR,AEHO2WBZQTHF2UYNRQOHP6PASYHQ,1607784883967,0,True
5.0,I like the hair I hate the term dreadlocks I like lovelocks better.,I like to hear hair I just don't like the term dreadlocks because i do not dread my hair i love my hair i. Thank you. Brother Oran Z,[],B0B5Q9JK15,B0B5Q9JK15,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1667573369550,0,False
5.0,I really like Willie Morrows products and this comb is excellent.,[[VIDEOID:50c6456a14894703519e5e34115f6021]] I really like Willie Morrows products and this comb is excellent. I love to use this type of comb when I'm doing relaxers or Jerry curls. The loop is good for taking a section of the hair when it's in a base. The back of the Cove is good to smooth out the back of the head and the sides. I recommend this comb. I think you'd get a better deal when you buy the three black ones because when you buy this one you pay half the amount of the comb to ship which is not hip. Thank you for looking at my review and God bless you. May the rest of your life be the best of your life. Baba Oran Z,[],B00QLBCXL6,B00QLBCXL6,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1665248367834,0,True
5.0,"Excellent, party on brothers and sisters.","[[VIDEOID:7cfc995b010d23bc7176b91f843fecfa]] Hotep and party on brothers and sisters and thank you for looking at my review of the HMPRT 80s 90s Costume, A Black Mullet Rocker Wig and Wig Cap, Black T-Shirt, Wayne’s World Baseball Cap, and Inflatable Guitar. What I like about this set it's a spoof of Wayne's World and it comes with a Wayne's World cap, a wig, T shirt and an inflatable guitar. The inflatable guitar gives a whole new meaning to the term air guitar. With this you can play Bohemian Rhapsody! “NOT” Long live, Queen.<br />“Wayne's World"" was originally a recurring sketch from the NBC television series Saturday Night Live. It evolved from a segment titled ""Wayne's Power Minute"" (1987) on the CBC Television series It's Only Rock & Roll, as the main character first appeared in that show. A prototype of the Wayne character had appeared several years prior on CITY-TV in Toronto's overnight show City Limits. The Saturday Night Live sketch spawned a hit 1992 film, its 1993 sequel, and several catchphrases which have since entered the pop-culture lexicon. The sketch centered on a local public-access television program in Aurora, Illinois, hosted by Wayne Campbell (Mike Myers, the same actor from ""Wayne's Power Minute""), an enthusiastic and sardonic long-haired metalhead, and his timid and sometimes high-strung, yet equally metal-loving sidekick and best friend, Garth Algar (Dana Carvey). Wayne lives with his parents and broadcasts his show ""live"" from the basement of their house every Friday evening at 10:30. The first ""Wayne's World"" sketch appeared in the 13th Saturday Night Live episode of the 1988/1989 season. The only thing I didn't like about the Cap is that it clearly looks like a woven Cap on the ad, but the Cap that I was sent is definitely a screen print which I guess is, OK?  ” NOT”.  I recommend my friend. Party on brothers and sisters and thank you for looking at my review. I hope it is helpful for you. If so, you can check the helpful box below, it will help me review some More. God bless you. May the rest of your life be the best of your life.  O DEE thank you","[{'small_image_url': 'https://m.media-amazon.com/images/I/61F4IyPuERL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61F4IyPuERL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61F4IyPuERL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61TMuF69ATL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61TMuF69ATL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61TMuF69ATL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61dP2eucvYL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61dP2eucvYL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61dP2eucvYL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09XF4N47C,B09XF4WD3V,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1653950005938,0,False
5.0,it's more of a spinner than a shaker.,"[[VIDEOID:2a3b24d571a05f44cc8ace5cc8909f81]] Hotep brothers and sisters and thank you for looking at my review of the spinner or shaker, good this is a good thing for mixing if you're a maker. I like the fact that they come with interchangeable sizes to use your spin. If you can't put in from the bottom you can put at the top my friend.<br /><br />I recommend my friend. Thank you for looking my review. I hope it is helpful for you. If so, you can check the helpful box below, it will help me review some More. God bless you. May the rest of your life be the best of your life.  O DEE thank you","[{'small_image_url': 'https://m.media-amazon.com/images/I/51Fxh7NpBlL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51Fxh7NpBlL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51Fxh7NpBlL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09G95ZZR5,B09G95ZZR5,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1652208843777,0,True
5.0,You don't need a leather strap for this razor.,You can change the blades and will Bill. It comes with two extra blades to keep your dealing in spades. I recommend my friend shave it close now and then. Thank you. God bless you. May the rest of your life be the best of your life.  OZ,"[{'small_image_url': 'https://m.media-amazon.com/images/I/81yMD7rLQzL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81yMD7rLQzL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81yMD7rLQzL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08MBJ6WPN,B08MBJ6WPN,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1635465733717,0,False
5.0,This girl is head and shoulders over most mannequin heads.,I like the fact that this girl has shoulders and can set on its own. I like to enhance these Gloria heads with eyelashes and eyebrows to give him more of the pop you need in your shop. I recommend my friend. Thank you. God bless you. May the rest of your life be the best of your life. OZ,[],B0998BD871,B0998BD871,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1633574201681,0,False
5.0,Keeping your tongue clean makes your food taste better.,Keeping your tongue clean makes your food taste better. Having a clean tongue is healthier for you. I like the fact that this chunky cleaner has his own case to hide its demeanor. I recommend my friend keep your tongue clean again. Thank you. God bless you. May the rest of your life be the best of your life.  OZ,"[{'small_image_url': 'https://m.media-amazon.com/images/I/91Q6Npds7rL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/91Q6Npds7rL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/91Q6Npds7rL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08TGKJKB8,B08TGKJKB8,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1633574018057,0,False
5.0,"I hate the term dreadlock, but I love these accessories.","I hate the term dreadlock because I do not dread my hair. I love my hair, the term dreadlock was started by the British who dreaded seeing the Jamaicans the ones they call maroons, come down the hill when they were trying to go up the hill to get them. This is a beautiful set of decorations to go on your lovelocks and some of them really rock. I recommend my friend. Thank you. God bless you and may the rest of your life be the best of your life.  OZ","[{'small_image_url': 'https://m.media-amazon.com/images/I/81QJpc52x4L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81QJpc52x4L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81QJpc52x4L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/910OeRf82DL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/910OeRf82DL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/910OeRf82DL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/914A+y2KuvL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/914A+y2KuvL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/914A+y2KuvL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B099NG1NKV,B099NG1NKV,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1631811033570,5,False
3.0,OK for a little.,"Good for a minute but then you know it kind of didn't even do my second half mustache. Maybe it's a good for eyebrows but I can't recommend my friend, not for mustaches anyway from my end. God bless thank you. May the rest of your life be the Best of your life.  OZ","[{'small_image_url': 'https://m.media-amazon.com/images/I/81q0SEOk4BL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81q0SEOk4BL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81q0SEOk4BL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81zRRbNGwML._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81zRRbNGwML._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81zRRbNGwML._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B098SYW3L5,B098SYW3L5,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1630781736770,0,False
5.0,You get 40 Lashes.,"40 lashes. I mean 40 pair of eyelashes is a lot of lashes. And they are reusable. I like to use them on my Gloria Dolls heads, to make them look better. I recommend my friend. Thank you. God bless you and may the rest of your life be the best of your life.  OZ","[{'small_image_url': 'https://m.media-amazon.com/images/I/71D-fenQR4L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71D-fenQR4L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71D-fenQR4L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B095XW2M8L,B095XW2M8L,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1629320870245,0,False
5.0,More than just a face painting kit,"With this kit you get more than just face paint painting cakes, you also get 3 professional brushes. I like the fact that each one of the cakes has three colors in it. The one drawback I find with this kit is that the three colors in each cake can sometimes affects you do not want, be careful not to get a color you do not want while trying to get one color out of the cakes that have three colors in it. Thank you, God bless, you and may the rest of your life be the best your life.  OZ","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81SxT2E2ekL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81SxT2E2ekL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81SxT2E2ekL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08VDTW6V6,B08VDTW6V6,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1625929042684,1,False
5.0,Poly want some gel nails?,There is a difference between gel nails and Poly gel nails. This is a nice set of Poly gel nails. This is an excellent set for extensions. I will definitely use this in my OZ fantasy nail summer addition. Thank you for reading my review. God bless you. May the rest of your life be the best of your life.  OZ,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91-NjIS8wpL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91-NjIS8wpL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91-NjIS8wpL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08XLRCVKY,B08XLRCVKY,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1624808771458,2,False
5.0,Heart to heart from finish to start,Heart to heart from finish to start. These little dishes are quite small but that is what you need to do certain jobs. I use one of these hearts for my martemper and the other jar for my brush cleaner. I recommend it. Thank you for reading my review I hope it was beneficial for you. May God bless you. May the rest of your life be the best of your life.  OZ,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/811zJbLn1BL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/811zJbLn1BL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/811zJbLn1BL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08R3F946X,B08R3F946X,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1623110181984,0,False
5.0,"Take a tip, these are some nice tips.","The thing I like about this set of tips is the fact that you can change them to look like any of the common fingernails or you can make your own nail your own design. They seem to work good with both powder and Gel, what the. Thank you for reading my review. I hope it is beneficial for you. May God bless you and yours. May the rest of your life, be the best of your life. OZ","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81fwdCqqX8L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81fwdCqqX8L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81fwdCqqX8L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08MF778D7,B08MF778D7,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1622500335898,2,False
5.0,"This thing really sucks, your blackheads really well.","This is like a vacuum cleaner for your face. It sucks the impurities out of your pores, who could want more. Thank you for reading my review I hope it was helpful and entertaining for you. God bless you and yours, have a good day and may the rest of your life be the best of your life.  OZ","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mXbcoUU5L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mXbcoUU5L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mXbcoUU5L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08XJLD2YH,B08XJLD2YH,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1620956594275,20,False
5.0,Fun to wear and headband very Afrocentric.,Afro Headband Wigs for Black Women Synthetic Head Wrap Wig Afro Curly Wigs Turban Wigs with Drawstring 2 In 1 Natural. Fun to wear and headband very Afrocentric. This would be nice for quick change artists because all you must do is put it on your head and with the headband it looks like you have a natural hairline.  OZ,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91bvRKVQcnL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91bvRKVQcnL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91bvRKVQcnL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08M5CBVWJ,B08M5CBVWJ,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1613435582439,0,False
5.0,EZ on EZ off Face Paint,"Face and Body Paint Kit By Color Technik 24 Professional Oil Based Flash Colors, 2 Sets of 12 Color Palettes, 6 paint brushes is a fun to do thang to do.  You see all these TV shows these days with people painting their face, painting their body, you might just want to try it yourself and this is the perfect opportunity to do it, with this set of face painting paints. You can achieve many colors and effects with this set. What the heck, I might just wanna go green for a day, what do you say?  OZ","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Brocb4vGL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Brocb4vGL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Brocb4vGL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07Z548TKH,B07Z548TKH,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,1602445577202,0,False
5.0,Awesome dental kit for those who don't like flossing...,"Perfect for those hard to get spots, and for those who hate flossing, like me. I don't know why, but I rather pick at my teeth with these tools than with floss. I'm flossphobic! LOL! These tools are super useful, and when it's time to replace them, I won't throw them out because they happen to be useful for sculpting miniature clay too. 5-Stars!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IybCmmhDL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IybCmmhDL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IybCmmhDL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZU0ZcU92L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZU0ZcU92L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ZU0ZcU92L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08QYW2FJ2,B08QYW2FJ2,AHR6RGZTLOMBD7EBF3OK43JWMGNQ,1620119701896,0,False
4.0,works great for haircuts,"I really needed this for my boys, I cut their hair and they always have hair all through their clothes and even though I tell them to shake there shirts right there when they stand up, there is always a trail of hair going down the hall to the bathroom.  This is so nice, the neck is stretchy and fits different sizes of necks, easy to clasp shut and open.  I only wish the back was longer like the front but I had no problem with keeping hair off them. It was really nice to only have to clean up in one small area.",[],B089RZ67T7,B089RZ67T7,AGZMKHWSCB3UXDGFUPFRZSL4EAWQ,1594761445436,0,False
5.0,works for what I needed,"I watch a boy and take him to the park, his sunscreen always leaves white smears on and in my new black car, this sun lotion is clear so that won't happen anymore and it's 50 SPF so he is well protected. It smells great too. yum.",[],B084ZHP45Y,B084ZHP45Y,AGZMKHWSCB3UXDGFUPFRZSL4EAWQ,1585365632965,0,False
5.0,weightless,"feels nice, weightless. I haven't been using very long so can't tell you anything about helping wrinkles but it doesn't break out my skin like a lot of creamers do.",[],B0046BPTI2,B0046BPTI2,AGZMKHWSCB3UXDGFUPFRZSL4EAWQ,1582808148231,0,False
5.0,comfortable,"love the wag, very comfortable, fun to go out in. My head doesn't get sweaty.",[],B07YYW1913,B07YYW1913,AGZMKHWSCB3UXDGFUPFRZSL4EAWQ,1580129532108,0,False
5.0,so soft,"I just want to keep touching it, it's so soft. I love the color, so fun to wear. My head didn't get too hot while wearing but I do have short hair that I don't have to pin up.",[],B07X2JL6NH,B07X2JL6NH,AGZMKHWSCB3UXDGFUPFRZSL4EAWQ,1579093306899,2,False
5.0,Five Stars,Took awhile to receive them but work like a charm,[],B00DTIGWV6,B0B7MCJ618,AFIS3XBH5KRSGHGJUFRTYBTFGEEQ,1473442211000,0,True
5.0,My Brushes Are Like New Again!,Worked amazing on ALL my brushes! All my brushes look like they did when they were brand new! Amazing product and would recommend to everyone!,[],B01J5ONDPK,B01J5ONDPK,AETEK5ENT3ZFKBCPJ4ETALYQXY2Q,1495165475000,0,True
5.0,Not as easy to use in my own hair in the beginning.,"These Braided Hair Clips are nice. I used them in my own hair, and I did have a bit of difficulty in the beginning. I practiced on a mannequin’s hair and was able to use them easily.<br /><br />The pack comes with 4 hair clips. The clips have one big clip on the bottom and three smaller clips on the top. The small clips have little crystals in a flower shape. Each clip has different color combinations for the crystals. Each clip has a spring mechanism for the opening.<br /><br />I will be recommending these Braided Hair Clips to family and friends.",[],B0BL2Q5PYZ,B0BL2Q5PYZ,AF453YWNMOPDI5XRRVQOIF56NM4Q,1669216602355,0,False
5.0,Works great for me.,"This Argan-Infused Round Brush is nice. I used it while drying my hair and I was happy with the results. The bristles felt a little sharp since I have been using a different type of brush but not so sharp, that I couldn't use it.<br /><br />The box comes with a brush. This brush is round and has nylon bristles. The barrel of the brush is open allowing air from the blow dryer to pass through. Instructions are on the box.<br /><br />I will be recommending this Argan-Infused Round Brush to family and friends.",[],B0B4VHNL46,B0B4VHNL46,AF453YWNMOPDI5XRRVQOIF56NM4Q,1657982478280,0,False
5.0,These are great. I love the wedge-shaped ones the best but they are all nice.,"This bag Makeup Sponge Beauty Blender is nice. I tried out a few of them and I am happy with them. I think my favorite is the little wedges. I find them helpful for getting around the eyes, nose, and mouth than with most makeup sponges.<br /><br />The bag comes filled with sponges. There are diamond-shaped sponges, wedge-shaped sponges, rectangle-shaped sponges, and round sponges. The thicker ones are pink, and the thinner ones are yellow. Instructions were not included in the bag.<br /><br />I will be recommending this bag of Makeup Sponge Beauty Blender to family and friends.",[],B09MF28WCD,B09MF28WCD,AF453YWNMOPDI5XRRVQOIF56NM4Q,1641966782109,0,False
5.0,Shocked at how well it worked.,This Morovan Gel Nail Polish Remover is great. I used it to remove my Christmas gel nail polish. I was surprised at well it worked.<br /><br />The box comes with a 16.9 fluid ounce bottle of gel nail polish remover and a pump bottle. It also comes with a pack of cotton pads and a pack of nail clips. Also included is a file and cuticle pusher. Instructions are included.<br /><br />I will be recommending this Morovan Gel Nail Polish Remover to family and friends.,[],B09LLKBZ3S,B09LLKBZ3S,AF453YWNMOPDI5XRRVQOIF56NM4Q,1640644020361,1,False
1.0,Not impressed with the quality.,"This Acrylic Nail Brush Set would have been nice, but my fine liners are messed up. I have tried to fix them and so far, nothing works. Not impressed.<br /><br />The tube comes with 8 brushes in different sizes and brush types. These brushes are used to decorate the nail when the brushes are in good shape. There are no instructions included.<br /><br />I will not be recommending this Acrylic Nail Brush Set to family and friends.",[],B09B4V77YH,B09B4V77YH,AF453YWNMOPDI5XRRVQOIF56NM4Q,1639856957547,0,False
5.0,Love all the sizes but I love the 6mm best.,These Nail Art Brushes are pretty. I love the shape of the handle and the color. I like the 6mm size best.<br /><br />The box comes with 6 brushes. Each brush is a different size from 6mm to 11mm. There are no instructions for cleaning included.<br /><br />I will be recommending these Nail Art Brushes to family and friends.,[],B09H6XWD7C,B09H6XWD7C,AF453YWNMOPDI5XRRVQOIF56NM4Q,1639853056274,0,False
5.0,Beautiful colors.,"This RSTYLE UV Gel Nail Polish Set is beautiful. I love the red and will be wearing it very soon. The white I will be wearing but I will be using nail art paint with it.<br /><br />The box comes with 4 bottles of gel polish. Each bottle has the color of the polish on the top of the cap. There are instructions for how to apply the gel polish. It does not include a UV lamp, base coat, or top coat.<br /><br />I will be recommending this RSTYLE UV Gel Nail Polish Set to family and friends.",[],B092QKS5WX,B092QKS5WX,AF453YWNMOPDI5XRRVQOIF56NM4Q,1638555495503,0,False
5.0,Nice kit. Love the cutters and gemstones.,"This Janier Coffin Nail Tips Nail Glue Kit is nice. I love that I don't have to put on a base coat first. This nail glue is a base coat and glue on in one bottle. I also love the gemstones.<br /><br />This kit contains a box of soft gel tips. The box has sections inside dividing the different size nails. There is also a number on the tip of each nail. Also included in the kit is a pair of edge cutters, a file, a pack of gemstones, a small UV lamp with a USB cord, a bottle of top coat, and 2 bottles of glue.<br /><br />I will be recommending this Janier Coffin Nail Tips Nail Glue Kit to family and friends.",[],B09CFZK853,B09CFZK853,AF453YWNMOPDI5XRRVQOIF56NM4Q,1638479685636,0,False
4.0,Put the container in something before opening. The little pieces stick to the top and go everywhere.,"This Makartt Nail Decoration Set is gorgeous. The only thing I don't like is the static in the containers. The pieces attach to the top of the container until you open them and then little pieces go everywhere.<br /><br />The kit comes with a plastic tray with 12 small containers inside. Each container opens and closes with a screw-top lid. Be sure to set the container in something before opening it as the contents will go everywhere, especially the small things. The containers have beads, gemstones, and charms. There are also 3 small sheets of stickers included with the kit.<br /><br />I will be recommending this Makartt Nail Decoration Set to family and friends.",[],B09D6ZDZN8,B09D6ZDZN8,AF453YWNMOPDI5XRRVQOIF56NM4Q,1638141264181,0,False
5.0,Not to greasy and not an overpowering scent.,This WALRUS OIL seems to work pretty well. I have two tattoos that were looking a little dry. I put some oil on them and they did brighten up some. I will continue to use this to see if it improves more over time.<br /><br />The pack comes with one 2 ounce tin of vegan oil. It does have a slight scent but it is not overpowering at all. This product is for new and old ink.<br /><br />I will be recommending this WALRUS OIL to family and friends.,[],B09GT1GYNR,B09GT1GYNR,AF453YWNMOPDI5XRRVQOIF56NM4Q,1638065838310,0,False
3.0,I think I clicked on the wrong polish.,This Simple Pleasures Kit is cute. I think I might have clicked on the wrong thing. This looks like a child's set.<br /><br />The kit includes two separate sets. One has a separator and 6 small bottles of polish. The other set has 4 larger bottles of the colors in the first set. This one has nail stickers included. These polishes are water-based and kid-friendly.<br /><br />I will not be recommending this Simple Pleasures Kit to family and friends.,[],B098GMKW8D,B098GMKW8D,AF453YWNMOPDI5XRRVQOIF56NM4Q,1637804836491,0,False
3.0,Instructions not included.,This Mini Nail Dust Collector is nice. I would have loved to have instructions included with the collector. I did go on the purchase page to see that I needed 2AA batteries. There is one part that I still don't know what it is for. I did a test and it did work and I am happy with that but instructions would have saved time.<br /><br />The box comes with the collector. It has two little tools include. On small brush and I don't know what the other thing is.<br /><br />I will be recommending this Mini Nail Dust Collector to family and friends.,[],B09571TNVG,B09571TNVG,AF453YWNMOPDI5XRRVQOIF56NM4Q,1637200808637,0,False
5.0,These are just too stinkin cute!,These Crystal Glass Dappen Dishes are so cute. I got them for slip solution. I may also use one for polish remover.<br /><br />The bag comes with two cute dishes. Each dish is clear and just deep enough for slip solution or polish remover. The plastic bag reseals so the dishes could be stored if needed.<br /><br />I will be recommending these Crystal Glass Dappen Dishes to family and friends.,[],B09DXRXS5L,B09DXR7QJY,AF453YWNMOPDI5XRRVQOIF56NM4Q,1636855327654,1,False
3.0,"Not impressed with the pouf ball, the rest of the set is nice.","This Havtyyise-3 set is nice. I really like the hand mitt. The holes on each side are better than the ones with no holes. This made it easier to get the soap on and keep the mitt on all at the same time.<br /><br />The set comes with a mitt, a handled back scrubber, and a pouf ball. The mitt is the best in the back and the back scrubber comes in second. I do not like the way the pouf ball is made and I don't see it lasting very long. It just flattens out because it is poorly made.<br /><br />I will be recommending this Havtyyise-3 set to family and friends but I will let everybody know about the pouf ball.",[],B094QK5NSZ,B094QK5NSZ,AF453YWNMOPDI5XRRVQOIF56NM4Q,1635738859991,0,False
4.0,It is very cute in your hair.,"This JODK Heatless Curling Rod Headband is so cute. I loved how it looked when my hair was in it. I waited 4 hours and my hair still wasn't dry so it didn't curl. I will be trying it again.<br /><br />The box comes with a hair curler and clips. It also comes with 4 scrunchies, 2 large and 2 small. There is also a beautiful, drawstring bag to store everything and instructions.<br /><br />I will be recommending this JODK Heatless Curling Rod Headband to family and friends because it is so cute.",[],B09CTMVY68,B09CTMVY68,AF453YWNMOPDI5XRRVQOIF56NM4Q,1634259115164,1,False
1.0,I haven't found a place to buy replacement heads when needed.,"This Women Ultra Smooth Razor works well. It glides smoothly and cuts great. My problem is I don't see a place to buy replacement heads only razor blades. Instructions say to replace the blade every two months.<br /><br />The pack comes with a base, handle, and two razor heads. The razor heads have covers on them and they are magnetic. There are instructions but it does not say where you can buy replacement heads.<br /><br />I will not be recommending this Women Ultra Smooth Razor to family and friends.",[],B095C1WF44,B095C1WF44,AF453YWNMOPDI5XRRVQOIF56NM4Q,1631820815569,0,False
5.0,Works great!,"These HH&LL 4pcs Large Hair Claw Clips work great. My hair is not thick but these clips stay in my hair. I am impressed at how well they work.<br /><br />The pack comes with 4 large clips. The teeth of the clips go inside each other enough to hold the hair. The colors in my box are white, pink, black, and brown.<br /><br />I will be recommending these HH&LL 4pcs Large Hair Claw Clips to family and friends.",[],B098KCD857,B098KCD857,AF453YWNMOPDI5XRRVQOIF56NM4Q,1629931507170,0,False
1.0,It is soft but doesn't work any better than other mitts.,This Silk Exfoliating Mitt is soft. I used the mitt on my face. I can not tell any difference between this mitt and any other mitts except that it is soft. No difference in the skin.<br /><br />The mitt fits the hand for cleaning. The resealable package comes with a mitt. It says 100% silk but I'm not sure I would agree with that.<br /><br />I will not be recommending this Silk Exfoliating Mitt to family and friends.,[],B099NQM7MF,B099NQM7MF,AF453YWNMOPDI5XRRVQOIF56NM4Q,1629218016977,0,False
5.0,Makes the face fill fresh and clean.,This NULASTIN - Gentle Exfoliating Cleanser works great. I put it on my palms and then put it on my face in a circular motion. It felt great.<br /><br />The cleanser has a pleasant smell. It has an exfoliating cleanser and a moisturizer. It makes the face fill great.<br /><br />I will be recommending this NULASTIN - Gentle Exfoliating Cleanser to family and friends.,[],B078RC4JXC,B078RC4JXC,AF453YWNMOPDI5XRRVQOIF56NM4Q,1628899900187,0,False
1.0,No instructions!,"This DARKLATER Tongue Scraper is not worth the time. I used both of the scrapers. I could not tell a difference after using them. I am not sure if I was doing it right but it did not come with instructions.<br /><br />The set comes with two scrapers in a metal container. Both of the scrapers are metal with a copper look. I did go to the Amazon website to see if there were instructions. What I found was a section for Videos. Under that was this: Help others learn more about this product by uploading a video! Then a button that says: ""Upload video"". I will not upload a video just to help others learn about the product when I don't even know about the product!<br /><br />I will NOT be recommending this DARKLATER Tongue Scraper to family and friends.",[],B0936GTH2B,B0936GTH2B,AF453YWNMOPDI5XRRVQOIF56NM4Q,1627956347688,0,False
